ID	Symbols	Sites	Feature	Effect	HRD3Bvs2A_2A	HRD3Bvs2A_3B
MDC1-P-T1589	MDC1	T1589	P		-0.9517011979377328	0.9517011979377328
FAM122A-P-S37	FAM122A	S37	P		0.880397168447987	-0.880397168447986
MVD-G	MVD		G		-0.73185720328187	0.73185720328187
ADAMTS18-R	ADAMTS18		R		0.0945390923202669	-0.0945390923202642
AFDN-P-S241	AFDN	S241	P		-0.99963899065737	0.99963899065737
DDHD1-R	DDHD1		R		0.313456942944018	-0.313456942944015
MVK-G	MVK		G		-0.7319756302343051	0.7319756302343041
CTH-R	CTH		R		-0.613093196172942	0.6130931961729339
KLHL25-R	KLHL25		R		-0.9877737472025742	0.987773747202588
MVP-G	MVP		G		0.109961537119184	-0.109961537119184
SEPTIN5-R	SEPTIN5		R		0.19880485054869	-0.198804850548691
TAF9-G	TAF9		G		-0.224401829020974	0.224401829020975
KDM4B-P-T448	KDM4B	T448	P		-0.239598067216845	0.239598067216845
RPRD2-P-S614	RPRD2	S614	P		-0.926469469379376	0.926469469379377
BMS1-G	BMS1		G		-0.0411346792596786	0.0411346792596786
TANK-P-T213	TANK	T213	P		-0.3135232383624379	0.3135232383624389
HLA-DRB1-P-S266	HLA-DRB1	S266	P		-0.8822574324263158	0.8822574324263158
OR52A1-R	OR52A1		R		-0.317458446000509	0.317458446000511
MAGED1-P-T372-S378	MAGED1	T372|S378	P		-0.954237285446607	0.954237285446607
STX4-R	STX4		R		0.8331469858304301	-0.833146985830425
FHOD3-P-S496	FHOD3	S496	P		0.261286089064163	-0.261286089064165
CHORDC1-P-S110	CHORDC1	S110	P		0.972057640260842	-0.972057640260842
SRRM2-P-T111	SRRM2	T111	P		0.967783339998194	-0.9677833399981928
MX2-G	MX2		G		-0.74075289091436	0.74075289091436
PLEC-P-S4386	PLEC	S4386	P		0.932160329714024	-0.932160329714022
MX1-G	MX1		G		-0.29178239630386	0.291782396303861
CLTA-R	CLTA		R		-0.22807996682184	0.228079966821843
DES-R	DES		R		0.9843062797350842	-0.984306279735077
DNASE1-R	DNASE1		R		0.190654771393781	-0.190654771393778
BMT2-G	BMT2		G		0.736215368292111	-0.73621536829211
TAF8-G	TAF8		G		-0.3971879030854911	0.3971879030854911
TAF7-G	TAF7		G		-0.879401778669136	0.879401778669136
BPIFA1-R	BPIFA1		R		0.2992254501788229	-0.299225450178824
TAF6-G	TAF6		G		-0.0103959535202082	0.0103959535202082
TAF5-G	TAF5		G		-0.248761441741338	0.248761441741338
TAF4-G	TAF4		G		-0.28852290403776	0.288522904037761
TAF3-G	TAF3		G		0.207857116580952	-0.207857116580952
TAF2-G	TAF2		G		-0.0333156608013706	0.0333156608013706
TAF1-G	TAF1		G		-0.135543057175219	0.135543057175219
SLC4A4-P-S1069	SLC4A4	S1069	P		0.0518944088020259	-0.0518944088020261
PHLDB2-P-S157	PHLDB2	S157	P		0.8540967693313051	-0.8540967693313051
OR14A16-R	OR14A16		R		-0.525292752927996	0.525292752927991
GATAD2B-P-T120	GATAD2B	T120	P		0.597261159520561	-0.5972611595205589
UBN1-P-S660	UBN1	S660	P		0.4843411791073279	-0.4843411791073289
NRAP-R	NRAP		R		0.613093196172942	-0.6130931961729339
PALM-P-S152	PALM	S152	P		0.234841102163132	-0.234841102163132
AFF4-P-S1055-S1058	AFF4	S1055|S1058	P		0.48971656235215	-0.489716562352152
EAF2-R	EAF2		R		-0.121618883899368	0.121618883899368
HMGN1-P-S25	HMGN1	S25	P		-0.725376553013318	0.7253765530133199
KIF12-P-S41	KIF12	S41	P		0.437738294010894	-0.437738294010894
RFX7-P-S424	RFX7	S424	P		-0.9978542481385558	0.9978542481385558
MUC13-R	MUC13		R		0.790940795058136	-0.790940795058135
EIF4B-P-S503	EIF4B	S503	P		0.518931700120807	-0.518931700120807
IDH2-P-S423	IDH2	S423	P		-0.685803461856589	0.685803461856588
DUSP2-R	DUSP2		R		-0.034315628503518	0.0343156285035174
RHBDD1-R	RHBDD1		R		-0.595128073631225	0.595128073631223
CABLES1-P-T415-S418	CABLES1	T415|S418	P		-0.851027678350006	0.851027678350007
ICE1-P-S1238	ICE1	S1238	P		-0.529553552730012	0.529553552730012
CHAF1A-P-S775	CHAF1A	S775	P		-0.6536202727006829	0.6536202727006829
THRAP3-P-S377	THRAP3	S377	P		-0.295725841581224	0.295725841581224
SPRR2D-R	SPRR2D		R		-0.314027379469479	0.31402737946948
HMGA1-P-S36	HMGA1	S36	P		-0.477791492616377	0.477791492616377
TBC1D5-P-S700	TBC1D5	S700	P		0.967775270882534	-0.967775270882532
CDK13-P-S437-S439	CDK13	S437|S439	P		-0.786046786426582	0.7860467864265831
KIAA1211L-P-S951	KIAA1211L	S951	P		0.694348912033455	-0.6943489120334562
DMRTA2-R	DMRTA2		R		-0.487419817233181	0.487419817233183
EPB41L4A-P-S389-2	EPB41L4A	S389	P		-0.546652688724993	0.546652688724992
MEF2A-R	MEF2A		R		-0.9589300204112612	0.958930020411266
EOMES-P-S665	EOMES	S665	P		-0.553768393747828	0.553768393747828
SPDYE6-R	SPDYE6		R		0.966697892886432	-0.966697892886432
TRIM42-R	TRIM42		R		-0.4900696532823301	0.490069653282331
PPP1R18-R	PPP1R18		R		0.8851519852719281	-0.8851519852719242
NKX2-2-G	NKX2-2		G		-0.974702954862497	0.974702954862497
FZD1-G	FZD1		G		0.0011108125957091	-0.0011108125957091
DNAH12-G	DNAH12		G		0.903406275104108	-0.9034062751041072
DNAH11-G	DNAH11		G		0.927789947923859	-0.927789947923859
FZD3-G	FZD3		G		0.847042416234775	-0.847042416234775
DNAH10-G	DNAH10		G		-0.539422786802631	0.539422786802631
SENP2-R	SENP2		R		0.8225814352776819	-0.82258143527768
DNAH17-G	DNAH17		G		-0.829037467948673	0.8290374679486759
FZD7-G	FZD7		G		0.561553177440595	-0.561553177440595
RPL10-R	RPL10		R		-0.210636211800446	0.210636211800447
DNAH14-G	DNAH14		G		-0.674007733841929	0.6740077338419279
FZD6-G	FZD6		G		-0.801172487559718	0.801172487559718
PRKD3-P-S41	PRKD3	S41	P		0.971173168656677	-0.971173168656677
KRTAP5-8-R	KRTAP5-8		R		0.688669358265476	-0.688669358265475
CMTM2-R	CMTM2		R		0.753872875698686	-0.753872875698687
EI24-P-S56	EI24	S56	P		-0.994846709535397	0.994846709535395
OR4L1-R	OR4L1		R		-0.613093196172942	0.6130931961729339
TEKT4-R	TEKT4		R		0.476781193233389	-0.476781193233392
TBC1D22B-R	TBC1D22B		R		-0.353360271161722	0.35336027116172
PARD3-P-S836	PARD3	S836	P		-0.814544217836826	0.8145442178368271
SP100-P-S171	SP100	S171	P		-0.766495816677285	0.766495816677285
TES-R	TES		R		-0.565708055912493	0.5657080559124871
STXBP5-P-S785	STXBP5	S785	P		0.094396342630058	-0.0943963426300574
CALCOCO2-R	CALCOCO2		R		0.640054297141051	-0.64005429714105
MED1-P-S588	MED1	S588	P		-0.990027290606342	0.990027290606342
CCDC9B-P-S193	CCDC9B	S193	P		-0.7105782654213529	0.710578265421352
RPAP1-R	RPAP1		R		0.66260845228729	-0.662608452287297
LRRC4B-R	LRRC4B		R		0.991965524737338	-0.99196552473734
LMO7-P-T1060	LMO7	T1060	P		-0.364763678784667	0.364763678784667
HLF-R	HLF		R		-0.416495001437693	0.416495001437694
ZNF467-R	ZNF467		R		0.0812199758146745	-0.081219975814674
GAB1-P-S304	GAB1	S304	P		-0.965801906443577	0.965801906443578
LTC4S-R	LTC4S		R		0.265137139399908	-0.265137139399908
GTF2E2-R	GTF2E2		R		-0.364820376476835	0.364820376476837
PROX1-R	PROX1		R		-0.490781850196765	0.490781850196759
NT5C2-R	NT5C2		R		-0.2363061532424689	0.2363061532424689
DPPA3-R	DPPA3		R		0.843246339807207	-0.8432463398072091
ASIC2-R	ASIC2		R		0.0343834804028619	-0.0343834804028619
TMEM216-R	TMEM216		R		-0.25415623532644	0.254156235326434
ZNF469-R	ZNF469		R		0.5311530651944211	-0.531153065194418
FAM234A-G	FAM234A		G		0.531189569825687	-0.5311895698256861
RBM10-P-S710	RBM10	S710	P		-0.662055623928589	0.662055623928589
ZNF335-P-S1007	ZNF335	S1007	P		0.98815770050379	-0.98815770050379
PPP1R9B-P-S94	PPP1R9B	S94	P		-0.86296923901099	0.86296923901099
MPHOSPH6-P-T147	MPHOSPH6	T147	P		-0.225307069091396	0.225307069091395
FAM76B-P-S337	FAM76B	S337	P		0.9819705465957552	-0.9819705465957552
CRY1-R	CRY1		R		0.5295213421254461	-0.5295213421254411
PLEKHA1-P-S129	PLEKHA1	S129	P		-0.747067350122682	0.747067350122682
APOA1-P-S225	APOA1	S225	P		-0.86959776757659	0.86959776757659
RTP4-R	RTP4		R		-0.195994673165972	0.195994673165971
TANK-G	TANK		G		-0.324233476690202	0.324233476690202
THOC2-P-S1520	THOC2	S1520	P		0.7931515973248349	-0.7931515973248349
KIAA1211L-P-S92	KIAA1211L	S92	P		0.554279478938043	-0.554279478938044
PGA4-R	PGA4		R		-0.4323842304030061	0.432384230402998
ICE1-P-T1642	ICE1	T1642	P		0.80190199671858	-0.8019019967185809
RAB11FIP5-P-S418	RAB11FIP5	S418	P		0.8545191635939009	-0.854519163593902
GTF3C2-R	GTF3C2		R		-0.7177953196920329	0.7177953196920408
KXD1-R	KXD1		R		-0.8331469858304301	0.833146985830425
ERRFI1-P-S302	ERRFI1	S302	P		-0.288017891931695	0.288017891931695
TLE3-P-S311-T312	TLE3	S311|T312	P		0.0796446373726814	-0.079644637372682
SIPA1L2-R	SIPA1L2		R		0.6235760345958979	-0.6235760345958969
AHNAK-P-S5854-S5857	AHNAK	S5854|S5857	P		0.281613430399181	-0.281613430399181
SNTB2-P-S226	SNTB2	S226	P		0.9699786090077692	-0.9699786090077692
CTU1-R	CTU1		R		-0.592944294413398	0.592944294413398
MXI1-R	MXI1		R		0.985515812928289	-0.9855158129282908
JCAD-R	JCAD		R		4.237803544555E-4	-4.237803544555E-4
KMT2A-R	KMT2A		R		0.590562157556308	-0.5905621575563311
SLC25A22-R	SLC25A22		R		0.709612386578423	-0.7096123865784242
EEF1AKMT4-G	EEF1AKMT4		G		-0.633078454183323	0.633078454183324
RANBP2-P-T1144	RANBP2	T1144	P		-0.1150792498589949	0.115079249858996
MINDY1-P-S103	MINDY1	S103	P		0.662108975657023	-0.662108975657023
DPAGT1-R	DPAGT1		R		-0.971079250952666	0.971079250952665
LAMTOR2-G	LAMTOR2		G		0.917234752475934	-0.9172347524759352
SERPINB6-P-S170	SERPINB6	S170	P		0.8918249180601591	-0.8918249180601591
LAMTOR1-G	LAMTOR1		G		-0.783753715436124	0.7837537154361222
LAMTOR4-G	LAMTOR4		G		0.816700441094728	-0.8167004410947291
EEF1AKMT2-G	EEF1AKMT2		G		-0.347034416391652	0.347034416391652
LAMTOR3-G	LAMTOR3		G		0.8859226451215841	-0.885922645121582
EEF1AKMT1-G	EEF1AKMT1		G		0.936178928992426	-0.936178928992426
PHF14-P-T287	PHF14	T287	P		-0.881103534650313	0.8811035346503141
LAMTOR5-G	LAMTOR5		G		0.974094260212546	-0.974094260212544
CASKIN2-P-S396	CASKIN2	S396	P		0.8730996979719581	-0.8730996979719581
C1orf116-P-S149	C1orf116	S149	P		-0.304937549621019	0.304937549621019
ANK2-P-S890	ANK2	S890	P		-0.512960353720401	0.512960353720401
PEBP1-P-S185	PEBP1	S185	P		0.7313811144679829	-0.7313811144679829
MAB21L3-R	MAB21L3		R		0.8766753196038369	-0.8766753196038359
MACROD1-G	MACROD1		G		-0.416374364327685	0.416374364327685
MACROD2-G	MACROD2		G		0.3137150887642669	-0.313715088764266
NBN-G	NBN		G		0.814475546533283	-0.814475546533283
ROBO4-P-S938	ROBO4	S938	P		0.942865052494775	-0.942865052494772
LZTS2-G	LZTS2		G		0.483537633167531	-0.483537633167533
CCAR1-P-S456	CCAR1	S456	P		0.6885872513288399	-0.688587251328838
LZTS1-G	LZTS1		G		0.468135819875271	-0.468135819875271
LZTS3-G	LZTS3		G		-0.40561090974654	0.40561090974654
TRAJ6-R	TRAJ6		R		-0.505811162455178	0.505811162455176
PCDHGB1-R	PCDHGB1		R		0.614353279810849	-0.614353279810848
IRF2BPL-P-S657	IRF2BPL	S657	P		-0.677916262127773	0.6779162621277739
TAP2-G	TAP2		G		-0.0189290400513736	0.0189290400513735
MDC1-P-S998	MDC1	S998	P		0.990956118335391	-0.990956118335391
TAP1-G	TAP1		G		-0.0043382391846451	0.0043382391846451
ITGA4-R	ITGA4		R		-0.8895855123718279	0.889585512371827
PML-P-S530-2	PML	S530	P		0.7521139286079129	-0.7521139286079129
HASPIN-P-S147	HASPIN	S147	P		-0.1772625757714589	0.1772625757714599
GOLGA8Q-R	GOLGA8Q		R		0.320227002751768	-0.3202270027517689
SPAG5-P-S135	SPAG5	S135	P		0.932150336912706	-0.932150336912705
CMTM4-P-T208	CMTM4	T208	P		0.982419299834145	-0.982419299834144
NCL-G	NCL		G		-0.161007310007501	0.1610073100075
HCFC1-P-S1507	HCFC1	S1507	P		0.9187926780747132	-0.9187926780747132
DDO-R	DDO		R		-0.974629103694327	0.974629103694327
RBSN-P-S215-S219	RBSN	S215|S219	P		0.871008605009287	-0.871008605009287
NKAPD1-G	NKAPD1		G		-0.334999376572817	0.334999376572817
TAF2-P-S1185-S1188	TAF2	S1185|S1188	P		-0.917903694184599	0.917903694184598
DMD-P-S3623	DMD	S3623	P		0.984256089853223	-0.984256089853222
TARS-G	TARS		G		-0.506811571766829	0.506811571766829
ZIC3-R	ZIC3		R		-0.502162651154233	0.502162651154233
ITGB5-P-S770	ITGB5	S770	P		0.1139213730126199	-0.1139213730126199
HCFC1-R	HCFC1		R		0.728082101503626	-0.728082101503626
PKN1-P-S562	PKN1	S562	P		-0.458362214399658	0.458362214399659
FOXA2-R	FOXA2		R		-0.573866517838443	0.573866517838438
MYH10-P-S1966	MYH10	S1966	P		0.479780777844524	-0.4797807778445229
SCARF2-P-S501	SCARF2	S501	P		0.120246292080191	-0.120246292080191
COX8A-R	COX8A		R		-0.6705135968759761	0.67051359687598
BRD1-P-S128	BRD1	S128	P		-0.0038940307537648	0.0038940307537648
AHCTF1-P-T1378	AHCTF1	T1378	P		-0.0529268131221793	0.0529268131221793
AKAP14-R	AKAP14		R		0.8483309600230459	-0.848330960023048
NEB-G	NEB		G		-0.707334999307504	0.7073349993075051
GPATCH2L-P-S447	GPATCH2L	S447	P		-0.955906072265601	0.955906072265601
STH-R	STH		R		0.184532914143482	-0.184532914143481
NF1-G	NF1		G		0.296010545707078	-0.2960105457070789
FLNA-P-S2143	FLNA	S2143	P		0.647924139504625	-0.647924139504625
TSGA10IP-R	TSGA10IP		R		0.80212306878624	-0.8021230687862371
NF2-G	NF2		G		-0.9489725143919592	0.9489725143919592
LZTR1-G	LZTR1		G		0.747168283481504	-0.747168283481504
NES-G	NES		G		-0.717723439304444	0.717723439304444
FAM91A1-P-S355	FAM91A1	S355	P		-0.963799583080098	0.9637995830800968
PKP4-P-S349-S352	PKP4	S349|S352	P		0.605152316579866	-0.605152316579866
TRBJ1-3-R	TRBJ1-3		R		-0.655919507618712	0.655919507618714
EFNB1-R	EFNB1		R		0.712033073710575	-0.712033073710577
SEC16A-P-S720	SEC16A	S720	P		0.414911837211713	-0.414911837211713
UBE2V1-P-S7	UBE2V1	S7	P		0.441078510395824	-0.441078510395824
ARL5B-R	ARL5B		R		-0.5489806458911671	0.548980645891168
MIA2-P-S1167	MIA2	S1167	P		0.528224218628572	-0.528224218628572
ATRX-P-S677	ATRX	S677	P		0.782901509208266	-0.782901509208266
PGPEP1-G	PGPEP1		G		0.588248584106616	-0.5882485841066171
COBLL1-P-S256-T260	COBLL1	S256|T260	P		-0.907732992922111	0.90773299292211
GABRR2-R	GABRR2		R		-0.849007722112193	0.84900772211219
TMPO-P-S184-2	TMPO	S184	P		-0.81591794966756	0.81591794966756
NFIA-P-S319	NFIA	S319	P		-0.8578121698939579	0.857812169893957
DPP8-R	DPP8		R		0.3458030945178029	-0.345803094517807
RREB1-P-S1122	RREB1	S1122	P		-0.788633123291253	0.788633123291253
TFAP4-R	TFAP4		R		-0.7591989463685691	0.759198946368575
JRK-R	JRK		R		-0.8068532419552529	0.8068532419552541
VSTM2L-G	VSTM2L		G		0.597002483902395	-0.597002483902396
FANCD2-P-S1412	FANCD2	S1412	P		-0.469056648541005	0.469056648541005
MITF-R	MITF		R		0.0310585546872958	-0.0310585546872957
TRIM37-R	TRIM37		R		-0.539755091330139	0.539755091330139
LCE2A-R	LCE2A		R		-0.613093196172942	0.6130931961729339
SMIM17-R	SMIM17		R		-0.9853872061193648	0.985387206119368
TSC22D4-P-S190	TSC22D4	S190	P		-0.7580667809494541	0.7580667809494541
SLC2A1-P-S490	SLC2A1	S490	P		-0.7572745103181251	0.7572745103181251
FGA-P-S524	FGA	S524	P		0.538421850792514	-0.5384218507925129
EXPH5-P-S1505	EXPH5	S1505	P		0.8941449646107771	-0.8941449646107759
TMC7-R	TMC7		R		0.660108237157639	-0.660108237157645
EHMT1-P-S428	EHMT1	S428	P		-0.8958459829548331	0.8958459829548341
GABPA-P-S303	GABPA	S303	P		0.982419299834145	-0.982419299834144
DCLK1-P-S2	DCLK1	S2	P		0.974100398596498	-0.974100398596498
C7orf57-P-S209	C7orf57	S209	P		-0.774102492699774	0.7741024926997749
FAM83H-P-S411	FAM83H	S411	P		-0.35501054625587	0.355010546255869
CNOT2-P-T246	CNOT2	T246	P		-0.8877784761226409	0.8877784761226409
FZR1-G	FZR1		G		0.331127911428719	-0.331127911428719
SVIL-P-T657	SVIL	T657	P		0.0447486110629712	-0.0447486110629712
MTDH-P-S308	MTDH	S308	P		-0.492538620200291	0.492538620200289
NHS-G	NHS		G		0.485557447030148	-0.485557447030148
CHUK-R	CHUK		R		-0.8132059166270541	0.8132059166270551
RICTOR-P-S265	RICTOR	S265	P		-0.88443517666844	0.88443517666844
RMI1-P-S292	RMI1	S292	P		-0.136265589779766	0.136265589779766
UGGT2-G	UGGT2		G		0.529017595587917	-0.529017595587917
UGGT1-G	UGGT1		G		-0.988861487463087	0.988861487463087
SP100-P-S180	SP100	S180	P		0.83723927966482	-0.83723927966482
SUDS3-P-S234-S236-S237	SUDS3	S234|S236|S237	P		0.880061853675874	-0.880061853675874
QKI-P-S211-2	QKI	S211	P		0.86465515095291	-0.864655150952913
CTNND1-P-S4	CTNND1	S4	P		0.274156743521075	-0.274156743521075
DAOA-R	DAOA		R		-0.613093196172942	0.6130931961729339
TBKBP1-P-S504	TBKBP1	S504	P		0.998256290645398	-0.998256290645398
DBX2-R	DBX2		R		0.1460884253631079	-0.146088425363109
NIN-G	NIN		G		0.7051095847691641	-0.7051095847691641
RGS3-P-S936	RGS3	S936	P		-0.639757612632949	0.6397576126329481
COX15-R	COX15		R		0.255839548275021	-0.25583954827502
CHMP2B-P-S187	CHMP2B	S187	P		0.652661666808935	-0.652661666808933
PALLD-P-S727	PALLD	S727	P		0.128114313912091	-0.128114313912091
NPM1-P-S254	NPM1	S254	P		-0.624241068419165	0.6242410684191629
HSPA5-R	HSPA5		R		-0.7799949739049471	0.77999497390496
OR2T6-R	OR2T6		R		0.638807171842985	-0.6388071718429841
IGKV2-40-R	IGKV2-40		R		-0.375861740918863	0.375861740918864
CIR1-P-S305-S307	CIR1	S305|S307	P		0.860642960532439	-0.860642960532438
LRRC56-R	LRRC56		R		0.870798321376391	-0.8707983213763951
CEP295NL-R	CEP295NL		R		0.0153866621227014	-0.0153866621227011
CASC3-P-S148	CASC3	S148	P		-0.232770102291006	0.232770102291006
THSD7A-R	THSD7A		R		0.377266737147304	-0.377266737147304
HABP4-G	HABP4		G		0.0668246298962413	-0.0668246298962414
HABP2-G	HABP2		G		0.262628267751911	-0.26262826775191
PDK1-R	PDK1		R		-0.198590153225316	0.198590153225312
GAD2-R	GAD2		R		-0.53729600672584	0.53729600672584
GPSM3-R	GPSM3		R		-0.7341149522964141	0.7341149522964141
HSD17B4-P-T247	HSD17B4	T247	P		0.028817109883853	-0.0288171098838529
DHX57-P-S127	DHX57	S127	P		-0.7134072223107528	0.7134072223107522
EIF3M-P-S152	EIF3M	S152	P		0.93229151551046	-0.93229151551046
BCL9L-P-S991	BCL9L	S991	P		0.6807330905888149	-0.6807330905888149
TRBV12-4-R	TRBV12-4		R		-0.169601143071141	0.169601143071141
FOXN2-R	FOXN2		R		-0.0745303169308645	0.0745303169308649
COL8A2-G	COL8A2		G		0.0159518620862962	-0.0159518620862962
FES-P-T421	FES	T421	P		-0.515928493145044	0.515928493145044
COL8A1-G	COL8A1		G		0.0059239441072195	-0.0059239441072195
ANOS1-R	ANOS1		R		0.0762545426863153	-0.0762545426863149
TRAV12-2-R	TRAV12-2		R		-0.223739097664858	0.2237390976648569
OAS1-R	OAS1		R		-0.7664811055271031	0.7664811055271099
SAP130-P-S910	SAP130	S910	P		-0.7455906254279621	0.7455906254279621
CRABP2-P-S13	CRABP2	S13	P		-0.8851624843394491	0.8851624843394491
FAM90A19P-R	FAM90A19P		R		-0.613093196172942	0.6130931961729339
C1orf53-R	C1orf53		R		0.9821835736046408	-0.9821835736046342
JPT2-P-S69	JPT2	S69	P		0.563640230362335	-0.5636402303623339
NLK-G	NLK		G		0.286440068866312	-0.286440068866312
ARHGAP19-R	ARHGAP19		R		-0.7676956333231659	0.7676956333231599
ECHS1-R	ECHS1		R		-0.579310452756981	0.579310452756985
GPRIN3-P-S57	GPRIN3	S57	P		-0.7161578547971909	0.71615785479719
NLN-G	NLN		G		-0.582751370649103	0.582751370649104
C15orf38-AP3S2-G	C15orf38-AP3S2		G		0.0849899907463808	-0.084989990746381
C1orf198-P-S129	C1orf198	S129	P		0.427661150366465	-0.427661150366466
TBC1D2B-P-S473	TBC1D2B	S473	P		-0.746069927098641	0.7460699270986428
KRT19-P-S22	KRT19	S22	P		0.400938072619894	-0.400938072619894
CLCF1-R	CLCF1		R		0.968623695932463	-0.968623695932466
BAZ1A-R	BAZ1A		R		-0.439071005671836	0.4390710056718379
NPM1-P-S243	NPM1	S243	P		-0.30671473865403	0.306714738654029
RBBP8-P-S349	RBBP8	S349	P		-0.806260133695479	0.806260133695479
KIF21B-P-S1149	KIF21B	S1149	P		0.933135296453718	-0.9331352964537172
NXF1-R	NXF1		R		0.3870991004148429	-0.387099100414831
FBXO44-R	FBXO44		R		0.595649274474937	-0.5956492744749411
MAP4-P-S818	MAP4	S818	P		0.751566627002497	-0.751566627002497
NMI-G	NMI		G		-0.749106879980485	0.7491068799804861
ARF5-R	ARF5		R		-0.428070655488784	0.4280706554887629
CILK1-P-T478	CILK1	T478	P		0.5669595545294089	-0.5669595545294089
KIAA1217-P-S1030-S1033	KIAA1217	S1030|S1033	P		0.0891149826149348	-0.0891149826149345
YY1AP1-P-S816	YY1AP1	S816	P		-0.839655364723024	0.8396553647230219
ARHGAP42-P-Y376	ARHGAP42	Y376	P		0.788489665133736	-0.788489665133736
DLX6-P-S245	DLX6	S245	P		-0.939171626944206	0.939171626944206
TBX18-P-T131	TBX18	T131	P		0.9699786090077692	-0.9699786090077692
CDKL5-P-S306	CDKL5	S306	P		0.1380338018101269	-0.138033801810128
RAD23A-R	RAD23A		R		-0.911124416616015	0.911124416616016
WDR11-P-S195	WDR11	S195	P		-0.0771907513667679	0.0771907513667681
PEX3-R	PEX3		R		-0.5941133978571811	0.5941133978571811
TLL1-R	TLL1		R		0.0521066669007012	-0.0521066669007018
MED27-R	MED27		R		0.947093345603695	-0.9470933456036892
MADD-P-S813-2	MADD	S813	P		-0.8921741742427499	0.8921741742427499
MRPL33-R	MRPL33		R		-0.851714977831018	0.85171497783102
PLLP-P-S9	PLLP	S9	P		-0.812195325182069	0.812195325182068
NBEA-P-S2138	NBEA	S2138	P		0.642525071153624	-0.642525071153622
RPTOR-G	RPTOR		G		-0.870228276746708	0.870228276746709
PTBP3-P-S457	PTBP3	S457	P		-0.4765247052645539	0.476524705264555
CXCR4-P-S351	CXCR4	S351	P		0.9772640825238728	-0.9772640825238728
LCK-P-S42	LCK	S42	P		-0.964525305157818	0.964525305157818
ITPRID2-P-S593	ITPRID2	S593	P		0.9800377628087208	-0.9800377628087208
NNT-G	NNT		G		0.915038274321687	-0.915038274321687
SHISA7-R	SHISA7		R		-0.7931347760457769	0.7931347760457801
PIK3CB-R	PIK3CB		R		-0.452257781708068	0.452257781708068
NPL-R	NPL		R		-0.3165883798621929	0.316588379862192
ANKRD27-P-S962	ANKRD27	S962	P		-0.781369334702813	0.7813693347028141
MCRIP2-P-S82	MCRIP2	S82	P		-0.932150336912706	0.932150336912705
PAG1-P-S171	PAG1	S171	P		-0.631826758692422	0.631826758692423
MTCH2-R	MTCH2		R		-0.0837529238220786	0.0837529238220794
SEC16A-P-S2253	SEC16A	S2253	P		-0.986700258563529	0.98670025856353
IGHD1-1-R	IGHD1-1		R		-0.613093196172942	0.6130931961729339
NOV-G	NOV		G		0.339594687122812	-0.339594687122812
CAMSAP3-P-S379	CAMSAP3	S379	P		-0.980170855389214	0.980170855389214
MAK-R	MAK		R		0.513222991441473	-0.513222991441474
KIAA1671-P-S1695	KIAA1671	S1695	P		-0.894452977828921	0.894452977828921
UBE2O-P-S515	UBE2O	S515	P		-0.626495948881908	0.626495948881908
AC118549.1-P-S113	AC118549.1	S113	P		-0.463443915348062	0.463443915348068
CXCR4-G	CXCR4		G		-0.9643484061632008	0.9643484061632008
NPL-G	NPL		G		-0.529318621037733	0.5293186210377321
RABGAP1-P-S6	RABGAP1	S6	P		0.94667315034077	-0.94667315034077
ASTL-R	ASTL		R		-0.8487010308008671	0.848701030800865
NRK-P-S1084	NRK	S1084	P		-0.8992691061391	0.8992691061390992
DGKD-P-S668	DGKD	S668	P		-0.846600631081298	0.846600631081298
ATG2B-P-S495	ATG2B	S495	P		-0.9775058161973128	0.9775058161973128
SPRR1A-R	SPRR1A		R		0.484433477263738	-0.484433477263741
USP36-P-S939	USP36	S939	P		-0.939171626944206	0.939171626944206
CBLB-R	CBLB		R		0.9060631413405228	-0.906063141340524
LRRC1-P-S456	LRRC1	S456	P		0.573123670896806	-0.573123670896806
MECP2-P-S423	MECP2	S423	P		-0.622472572621615	0.622472572621615
RIOX1-R	RIOX1		R		-0.335325650634037	0.335325650634036
SLC2A4RG-R	SLC2A4RG		R		0.625601848983211	-0.625601848983208
MAP3K8-P-S141	MAP3K8	S141	P		-0.524426435581322	0.524426435581322
LRRC70-R	LRRC70		R		-0.940675233645647	0.9406752336456492
DCAF7-R	DCAF7		R		-0.899446021461876	0.899446021461875
PARD6A-P-S345	PARD6A	S345	P		-0.907732992922111	0.90773299292211
VEGFA-R	VEGFA		R		0.911124416616015	-0.911124416616016
CFH-P-S160	CFH	S160	P		-0.835905330688229	0.835905330688231
HEXIM2-P-S29	HEXIM2	S29	P		-0.7755276602802551	0.775527660280256
SHANK2-P-S831	SHANK2	S831	P		-0.706490089811275	0.706490089811275
FBXL13-R	FBXL13		R		-0.344771249036623	0.344771249036622
LARP4-P-S589	LARP4	S589	P		-0.5603179125841	0.5603179125841011
TBC1D3B-R	TBC1D3B		R		-0.445981419541048	0.4459814195410471
MSANTD2-R	MSANTD2		R		0.613093196172942	-0.6130931961729339
FCN3-R	FCN3		R		-0.613093196172942	0.6130931961729339
NRK-G	NRK		G		0.934929053709908	-0.934929053709908
NRM-G	NRM		G		0.991694218223135	-0.991694218223135
PPP1R12C-P-S451	PPP1R12C	S451	P		0.744593844005309	-0.74459384400531
ROBO4-P-S823	ROBO4	S823	P		0.9313233834910458	-0.9313233834910458
NOL4L-P-S202	NOL4L	S202	P		0.1334658125285719	-0.1334658125285719
ABI3-P-S342	ABI3	S342	P		0.950752391877985	-0.950752391877986
